frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
10,0.329279,0.450463,0.148874,-0.207462,0.999938,0.438625,0.132446,-0.188266,0.99991,0.435981,0.132187,-0.189014,0.999912,0.433567,0.13219,-0.188904,0.999945,0.432046,0.131747,-0.246418,0.999931,0.423338,0.131435,-0.247126,0.999954,0.415787,0.13151,-0.247343,0.999956,0.400846,0.139002,-0.058515,0.99995,0.379104,0.138826,-0.322719,0.999878,0.441711,0.167543,-0.144937,0.999831,0.43502,0.167273,-0.226606,0.999776,0.398518,0.242168,0.138189,0.999968,0.391363,0.225842,-0.426588,0.999971,0.572196,0.276489,0.221919,0.273338,0.582654,0.245741,-0.588317,0.992457,0.732424,0.27767,0.128533,0.460186,0.750163,0.257705,-0.631441,0.982623,0.765731,0.275765,0.130188,0.45964,0.789717,0.262054,-0.719762,0.9776,0.775341,0.2711,0.059768,0.482407,0.79328,0.257012,-0.688755,0.976686,0.764636,0.272765,0.098576,0.454737,0.782295,0.257568,-0.626596,0.951607,0.467531,0.451826,0.178677,0.999973,0.447439,0.457409,-0.178977,0.999985,0.475903,0.628996,0.466974,0.165202,0.471177,0.643733,-0.252863,0.975208,0.4373,0.770525,0.754707,0.527388,0.419187,0.834715,-0.294687,0.993256,0.407547,0.794733,0.7748,0.766135,0.382268,0.868958,-0.30374,0.970133,0.536012,0.79234,0.682886,0.803157,0.539941,0.877922,-0.50708,0.991072
11,0.362207,0.450744,0.148728,-0.193407,0.999939,0.438734,0.132441,-0.176657,0.999912,0.436103,0.132187,-0.177401,0.999914,0.433613,0.13219,-0.177294,0.999946,0.432815,0.131747,-0.237244,0.999932,0.425484,0.131439,-0.237941,0.999955,0.417872,0.131505,-0.238145,0.999957,0.40072,0.138989,-0.056005,0.999952,0.380403,0.138826,-0.322993,0.999882,0.44178,0.167448,-0.134054,0.999835,0.435621,0.167112,-0.218809,0.999782,0.397957,0.243533,0.138911,0.999969,0.391647,0.225781,-0.427205,0.999972,0.572095,0.277006,0.220858,0.272172,0.583229,0.2443,-0.586057,0.992628,0.732343,0.278189,0.128171,0.46009,0.750245,0.257661,-0.612955,0.98313,0.765198,0.27585,0.130104,0.459706,0.789313,0.261323,-0.698073,0.978239,0.774168,0.271253,0.059593,0.482111,0.792444,0.256856,-0.666808,0.977348,0.763778,0.272954,0.098409,0.454264,0.781839,0.25751,-0.60766,0.952863,0.466897,0.452471,0.178741,0.999974,0.447445,0.457626,-0.17904,0.999986,0.475881,0.629349,0.466497,0.167226,0.471144,0.643822,-0.238407,0.975928,0.437454,0.770794,0.754123,0.534026,0.419191,0.834741,-0.267278,0.993514,0.407542,0.795209,0.774114,0.771598,0.38227,0.869046,-0.275504,0.971087,0.536032,0.792632,0.682381,0.807512,0.54014,0.877928,-0.471223,0.991417
12,0.395135,0.45102,0.148216,-0.192583,0.999939,0.439587,0.132235,-0.176648,0.999912,0.437052,0.131981,-0.177391,0.999915,0.434433,0.13193,-0.177284,0.999946,0.43452,0.131532,-0.23716,0.999932,0.428466,0.131106,-0.237858,0.999955,0.420935,0.130967,-0.238064,0.999957,0.401092,0.138279,-0.060529,0.999952,0.382746,0.138082,-0.33113,0.999882,0.441958,0.166799,-0.134034,0.999837,0.436211,0.166273,-0.218556,0.999784,0.397893,0.243307,0.129569,0.99997,0.391865,0.223798,-0.432876,0.999972,0.57198,0.276553,0.20555,0.270121,0.583757,0.241382,-0.586076,0.992723,0.732056,0.277796,0.119962,0.456544,0.751045,0.255016,-0.60703,0.983235,0.764959,0.275542,0.123051,0.456648,0.790517,0.258373,-0.690749,0.978386,0.774124,0.271244,0.053766,0.478848,0.793206,0.25496,-0.659187,0.977514,0.763557,0.272974,0.090901,0.450874,0.782062,0.25676,-0.601576,0.95312,0.465697,0.452491,0.178579,0.999974,0.447325,0.457549,-0.178875,0.999986,0.475408,0.629484,0.467475,0.166846,0.47122,0.643827,-0.225494,0.976387,0.437453,0.770807,0.756269,0.537044,0.419283,0.83473,-0.239993,0.993678,0.407453,0.795213,0.776299,0.774107,0.382273,0.869068,-0.247212,0.971567,0.535979,0.792651,0.687487,0.809578,0.540145,0.877539,-0.440671,0.991627
13,0.428063,0.451025,0.148201,-0.19474,0.999941,0.439893,0.132206,-0.178081,0.999916,0.437363,0.131961,-0.178817,0.999918,0.434713,0.131915,-0.178704,0.999948,0.434758,0.13153,-0.238019,0.999935,0.428464,0.131112,-0.238718,0.999957,0.420941,0.130978,-0.238926,0.999958,0.401446,0.138268,-0.059801,0.999954,0.38279,0.138073,-0.330097,0.999888,0.441937,0.16681,-0.135029,0.999843,0.436117,0.16627,-0.218953,0.999792,0.398195,0.243202,0.13085,0.99997,0.391949,0.223516,-0.432232,0.999972,0.571699,0.275295,0.20581,0.273079,0.583808,0.240132,-0.587162,0.992897,0.731191,0.277338,0.122426,0.459717,0.752197,0.253968,-0.612647,0.983727,0.764471,0.27541,0.125625,0.459923,0.791983,0.258003,-0.699873,0.978983,0.773572,0.271237,0.055037,0.482365,0.793928,0.254575,-0.66759,0.978156,0.762953,0.272971,0.092825,0.454467,0.782592,0.256228,-0.607346,0.954372,0.465521,0.452298,0.178611,0.999974,0.446679,0.45748,-0.178908,0.999986,0.474451,0.62987,0.467739,0.169344,0.471435,0.643968,-0.227516,0.977046,0.437409,0.770983,0.75695,0.545331,0.419734,0.834098,-0.239213,0.993861,0.408378,0.795052,0.776806,0.778272,0.383448,0.868751,-0.245866,0.97207,0.535846,0.792666,0.687105,0.814562,0.540183,0.877217,-0.444761,0.991886
14,0.460991,0.452042,0.146697,-0.191659,0.999942,0.44151,0.130797,-0.175988,0.999918,0.438952,0.130634,-0.176721,0.99992,0.435931,0.130611,-0.176597,0.999949,0.437131,0.130052,-0.236332,0.999936,0.431014,0.129637,-0.237032,0.999958,0.422871,0.129387,-0.23724,0.999959,0.402125,0.136666,-0.059289,0.999956,0.384681,0.136375,-0.329747,0.999891,0.442899,0.165453,-0.132831,0.999847,0.43735,0.164705,-0.217385,0.999797,0.398086,0.243064,0.13126,0.99997,0.393002,0.221601,-0.43452,0.999973,0.571941,0.275029,0.207786,0.2767,0.587272,0.238782,-0.586846,0.993171,0.732177,0.276975,0.124595,0.465433,0.754303,0.25107,-0.60993,0.984553,0.765275,0.274691,0.129046,0.46578,0.79416,0.253798,-0.698707,0.980018,0.773732,0.2706,0.056601,0.488193,0.795211,0.250135,-0.664956,0.979238,0.763747,0.272484,0.094424,0.460161,0.784215,0.252374,-0.60412,0.95649,0.460583,0.453437,0.178825,0.999975,0.444322,0.458013,-0.179113,0.999986,0.470815,0.6314,0.470074,0.171874,0.470431,0.645388,-0.209078,0.97765,0.437387,0.771416,0.762887,0.554424,0.419967,0.833399,-0.175858,0.994041,0.408744,0.79511,0.782861,0.782739,0.384265,0.868463,-0.178267,0.972749,0.533244,0.792659,0.688202,0.8198,0.541149,0.87677,-0.372284,0.992121
15,0.493919,0.453649,0.145231,-0.206704,0.999944,0.444405,0.129114,-0.193773,0.99992,0.441758,0.12891,-0.194495,0.999923,0.438645,0.128878,-0.194371,0.999951,0.440545,0.127809,-0.254037,0.999938,0.434515,0.127108,-0.25473,0.999959,0.426157,0.126694,-0.254927,0.99996,0.40503,0.133612,-0.081194,0.999957,0.388426,0.132639,-0.354638,0.999893,0.443865,0.163456,-0.148522,0.999852,0.438396,0.162235,-0.233154,0.999803,0.399337,0.24147,0.115083,0.999971,0.394339,0.218173,-0.457545,0.999973,0.575637,0.273719,0.186975,0.28538,0.595721,0.23499,-0.608928,0.993197,0.736813,0.274549,0.093821,0.473447,0.758686,0.247519,-0.634551,0.984677,0.77165,0.272426,0.096134,0.473178,0.797164,0.251187,-0.727845,0.980188,0.77576,0.266759,0.021687,0.495697,0.798104,0.246603,-0.69354,0.979435,0.766604,0.268491,0.062619,0.467157,0.787644,0.248502,-0.629262,0.956766,0.454848,0.45327,0.179537,0.999975,0.439988,0.457874,-0.179806,0.999986,0.466432,0.63172,0.47682,0.171783,0.46893,0.64538,-0.208345,0.977846,0.437095,0.771247,0.769484,0.558535,0.420156,0.830894,-0.175541,0.99406,0.4096,0.794385,0.788935,0.78344,0.385166,0.866652,-0.178786,0.972647,0.533063,0.792664,0.689891,0.822121,0.542115,0.875653,-0.376324,0.992134
16,0.526847,0.457092,0.144593,-0.185051,0.999945,0.448872,0.128465,-0.17092,0.999922,0.445585,0.128269,-0.171613,0.999925,0.442128,0.128226,-0.171489,0.999952,0.444798,0.127217,-0.231284,0.99994,0.437495,0.126515,-0.231977,0.99996,0.429743,0.125953,-0.232173,0.999961,0.408165,0.132589,-0.054269,0.999958,0.392532,0.131143,-0.330457,0.999896,0.445921,0.162642,-0.125144,0.999855,0.440769,0.161259,-0.210104,0.999808,0.399347,0.239717,0.143808,0.999972,0.39781,0.215282,-0.440499,0.999973,0.57592,0.271253,0.217712,0.287719,0.599339,0.232445,-0.592595,0.993087,0.736655,0.273055,0.118424,0.47502,0.760832,0.246225,-0.616606,0.984503,0.770637,0.269504,0.121436,0.475215,0.799521,0.248486,-0.711534,0.98006,0.775055,0.263467,0.046915,0.497579,0.800673,0.242634,-0.673572,0.979296,0.766055,0.266325,0.087112,0.46841,0.790067,0.245333,-0.609999,0.956427,0.448411,0.45373,0.180278,0.999974,0.437093,0.458072,-0.180533,0.999986,0.461995,0.633321,0.477061,0.170061,0.462839,0.647845,-0.210115,0.978004,0.437715,0.770988,0.775498,0.555538,0.420436,0.831827,-0.191494,0.993983,0.411971,0.79469,0.795621,0.78129,0.385362,0.866574,-0.195484,0.972507,0.533231,0.792635,0.695456,0.820241,0.54244,0.875544,-0.393492,0.992016
17,0.559775,0.463956,0.139787,-0.178439,0.999946,0.454914,0.123135,-0.163858,0.999923,0.451838,0.122916,-0.164558,0.999926,0.448296,0.122919,-0.164432,0.999953,0.451798,0.121792,-0.22531,0.999941,0.44592,0.121054,-0.226003,0.99996,0.438144,0.120525,-0.226199,0.999962,0.413898,0.126724,-0.049379,0.999959,0.400812,0.125476,-0.330038,0.999898,0.451896,0.157887,-0.119717,0.999859,0.447412,0.15644,-0.205977,0.999814,0.403086,0.237958,0.144498,0.999972,0.400187,0.213011,-0.439672,0.999974,0.581355,0.269031,0.227056,0.295557,0.600279,0.229329,-0.594443,0.993233,0.742755,0.272593,0.137511,0.484534,0.762552,0.243549,-0.63233,0.985046,0.774168,0.267911,0.142218,0.483623,0.801443,0.245259,-0.731335,0.980715,0.780437,0.261529,0.064151,0.506167,0.803995,0.239122,-0.695232,0.979977,0.772396,0.264884,0.105093,0.476539,0.793815,0.241797,-0.627093,0.957662,0.442641,0.453748,0.180702,0.999974,0.424841,0.457976,-0.180926,0.999985,0.45722,0.633356,0.489851,0.167051,0.45828,0.647911,-0.210464,0.977849,0.43826,0.768953,0.798992,0.548963,0.420632,0.831868,-0.181482,0.993718,0.414553,0.793067,0.819139,0.773548,0.386128,0.866586,-0.183695,0.971183,0.533113,0.791821,0.714065,0.816976,0.543068,0.875096,-0.384668,0.991736
18,0.592703,0.467873,0.138047,-0.169116,0.999947,0.456603,0.120267,-0.153737,0.999925,0.453399,0.12008,-0.154449,0.999928,0.450471,0.120124,-0.154319,0.999954,0.452774,0.119168,-0.214247,0.999942,0.447237,0.118658,-0.214955,0.999961,0.439954,0.118476,-0.215156,0.999962,0.417131,0.125093,-0.036131,0.99996,0.40364,0.124234,-0.312849,0.9999,0.454695,0.155807,-0.109491,0.999862,0.450395,0.154576,-0.194609,0.999817,0.405118,0.23465,0.156357,0.999972,0.404092,0.210129,-0.426706,0.999973,0.584745,0.263217,0.246707,0.301449,0.601583,0.226617,-0.592256,0.993168,0.747126,0.26883,0.164164,0.491843,0.764771,0.242342,-0.630825,0.984795,0.778809,0.263874,0.170212,0.491261,0.802986,0.24409,-0.727744,0.980557,0.784467,0.257543,0.09268,0.514195,0.805623,0.237757,-0.692498,0.979815,0.777124,0.261726,0.131837,0.484366,0.79483,0.240637,-0.625557,0.957344,0.440893,0.453549,0.181518,0.999972,0.419838,0.457859,-0.181703,0.999984,0.457316,0.632174,0.487588,0.169134,0.456172,0.647722,-0.227584,0.978375,0.439069,0.768812,0.792147,0.551973,0.420916,0.831512,-0.186705,0.993713,0.415441,0.792886,0.812144,0.773403,0.386903,0.865764,-0.188123,0.971271,0.535989,0.791654,0.710261,0.818561,0.54117,0.874697,-0.378356,0.991713
19,0.625631,0.469796,0.137268,-0.15933,0.999947,0.458111,0.119689,-0.143307,0.999925,0.455099,0.119525,-0.144017,0.999928,0.452676,0.119557,-0.143883,0.999954,0.45388,0.118539,-0.203094,0.999942,0.448579,0.117981,-0.203817,0.999961,0.441311,0.117825,-0.204026,0.999962,0.419588,0.124458,-0.02283,0.99996,0.405317,0.123459,-0.296101,0.999899,0.456522,0.154719,-0.098617,0.999859,0.45216,0.1535,-0.182806,0.999814,0.405348,0.233268,0.171708,0.999971,0.406378,0.208237,-0.408583,0.999972,0.58599,0.263159,0.262766,0.300089,0.604207,0.225605,-0.573624,0.99295,0.747867,0.268664,0.178302,0.490882,0.767262,0.241691,-0.609315,0.984286,0.778289,0.262913,0.184391,0.491173,0.80478,0.242661,-0.704451,0.980106,0.784783,0.256681,0.108293,0.514219,0.807145,0.23656,-0.666564,0.979322,0.777594,0.261092,0.146409,0.483999,0.795871,0.239674,-0.6032,0.956367,0.439342,0.453428,0.181755,0.999971,0.417519,0.457655,-0.181926,0.999984,0.457214,0.631878,0.473324,0.169148,0.453961,0.647702,-0.231462,0.978417,0.439063,0.768913,0.771316,0.551165,0.421071,0.831033,-0.180702,0.993563,0.415331,0.793041,0.790326,0.771801,0.387117,0.865033,-0.180607,0.971029,0.53655,0.79161,0.690813,0.817665,0.538834,0.872618,-0.363786,0.991475
20,0.658559,0.475195,0.136643,-0.14346,0.999946,0.464972,0.119208,-0.126887,0.999925,0.460904,0.118965,-0.127592,0.999928,0.457722,0.118947,-0.127456,0.999954,0.460715,0.118062,-0.188323,0.999942,0.45385,0.117476,-0.189047,0.999961,0.447292,0.117213,-0.189248,0.999962,0.424759,0.124126,-0.007198,0.999961,0.410322,0.123261,-0.287354,0.999899,0.46228,0.154201,-0.083266,0.99986,0.457856,0.152873,-0.169518,0.999815,0.409867,0.232407,0.186325,0.999971,0.407565,0.207477,-0.405011,0.999972,0.589459,0.26172,0.282304,0.301576,0.609812,0.224874,-0.571625,0.992887,0.752038,0.266935,0.196097,0.493747,0.771556,0.240549,-0.609321,0.984347,0.782836,0.261442,0.202792,0.493821,0.808623,0.241376,-0.7046,0.980242,0.788782,0.255318,0.125791,0.516841,0.810974,0.235437,-0.666958,0.979435,0.781441,0.259524,0.163747,0.486412,0.799857,0.238049,-0.603286,0.956487,0.434502,0.453357,0.182932,0.999971,0.405988,0.457502,-0.183072,0.999984,0.457177,0.630219,0.468859,0.169465,0.450952,0.647447,-0.241677,0.978363,0.439055,0.768723,0.766003,0.549403,0.421143,0.830831,-0.186519,0.993399,0.415033,0.792834,0.78476,0.768497,0.387126,0.86493,-0.187676,0.970515,0.532968,0.791825,0.685288,0.816731,0.539195,0.872265,-0.374875,0.991288
21,0.691487,0.478453,0.136378,-0.159384,0.999946,0.466097,0.118815,-0.13803,0.999925,0.462718,0.118597,-0.13875,0.999928,0.460028,0.118652,-0.138614,0.999954,0.462175,0.117786,-0.202902,0.999942,0.45608,0.117304,-0.203622,0.999961,0.44885,0.117203,-0.203857,0.999962,0.427371,0.124307,-0.013006,0.999961,0.412448,0.123463,-0.297392,0.999899,0.465471,0.153962,-0.093247,0.999861,0.461089,0.152569,-0.184511,0.999817,0.413097,0.231903,0.183987,0.99997,0.409555,0.206358,-0.426534,0.999971,0.593966,0.261406,0.286593,0.313433,0.613756,0.222546,-0.607864,0.992872,0.754896,0.265684,0.194913,0.503717,0.773372,0.236798,-0.667337,0.984425,0.785636,0.259327,0.200637,0.503071,0.811688,0.238047,-0.773012,0.980428,0.791907,0.254074,0.121137,0.52637,0.813893,0.233603,-0.733695,0.979633,0.783834,0.257967,0.161363,0.496264,0.801511,0.236169,-0.661323,0.956879,0.431526,0.453184,0.192102,0.99997,0.405371,0.456473,-0.192162,0.999983,0.45615,0.629435,0.537279,0.179854,0.448943,0.647368,-0.266881,0.979649,0.438869,0.768348,0.876152,0.565494,0.421429,0.830832,-0.235126,0.993725,0.415813,0.792362,0.898204,0.775984,0.387145,0.864923,-0.238904,0.971731,0.535239,0.790921,0.786259,0.823729,0.539839,0.872283,-0.452073,0.991661
22,0.724415,0.485137,0.134806,-0.192406,0.999944,0.472084,0.11686,-0.171821,0.999922,0.468137,0.116754,-0.172546,0.999926,0.465329,0.116928,-0.172389,0.999952,0.467621,0.116022,-0.237088,0.999939,0.461616,0.115782,-0.23782,0.99996,0.455032,0.115916,-0.238083,0.999961,0.433182,0.123865,-0.034148,0.99996,0.418378,0.123013,-0.329171,0.999896,0.47165,0.152751,-0.124175,0.999857,0.467219,0.151368,-0.216057,0.999814,0.417366,0.231921,0.180532,0.999969,0.416009,0.205801,-0.457501,0.99997,0.601499,0.261369,0.283729,0.325692,0.624035,0.222587,-0.636548,0.992874,0.760732,0.264818,0.187209,0.514752,0.782123,0.236561,-0.70417,0.984586,0.792804,0.257878,0.193197,0.513853,0.82155,0.238167,-0.817276,0.9807,0.798165,0.252701,0.113473,0.53709,0.823144,0.232863,-0.774214,0.9799,0.790037,0.256499,0.153439,0.507216,0.810331,0.235107,-0.697555,0.957365,0.420127,0.454532,0.202475,0.999969,0.393791,0.457505,-0.202471,0.999982,0.452827,0.62864,0.573209,0.190716,0.445876,0.647262,-0.241355,0.980899,0.438488,0.768214,0.916355,0.584193,0.421689,0.830544,-0.165932,0.994064,0.416516,0.792054,0.938285,0.785297,0.387294,0.86444,-0.1662,0.973234,0.537213,0.788736,0.816886,0.831914,0.540933,0.870764,-0.385427,0.992035
23,0.757343,0.487343,0.134958,-0.170703,0.999944,0.4757,0.117044,-0.156189,0.999922,0.471053,0.116857,-0.15688,0.999927,0.467443,0.116882,-0.156701,0.999952,0.472238,0.116219,-0.218208,0.99994,0.465384,0.115872,-0.218932,0.999961,0.459252,0.115876,-0.219143,0.999962,0.434947,0.123438,-0.033823,0.99996,0.423171,0.122981,-0.319464,0.999899,0.476571,0.152953,-0.110351,0.999858,0.472846,0.151572,-0.1973,0.999818,0.417396,0.229407,0.178186,0.999966,0.419951,0.206067,-0.448413,0.999971,0.600923,0.251609,0.279378,0.322386,0.621955,0.222687,-0.592402,0.993311,0.753986,0.257573,0.185665,0.505088,0.781146,0.237011,-0.633763,0.98562,0.789801,0.255282,0.189849,0.50619,0.820661,0.240057,-0.739254,0.982011,0.7977,0.250438,0.107714,0.529372,0.822289,0.23298,-0.701667,0.98126,0.789756,0.254033,0.150348,0.500317,0.809813,0.235603,-0.628602,0.960123,0.415707,0.454566,0.201072,0.999969,0.38794,0.457502,-0.201102,0.999982,0.452661,0.627161,0.519403,0.197049,0.443073,0.646558,-0.217549,0.982064,0.4382,0.7684,0.797961,0.598301,0.42145,0.830544,-0.1621,0.994396,0.415171,0.792506,0.812617,0.792624,0.387269,0.864428,-0.164024,0.974687,0.536979,0.788502,0.685152,0.839804,0.541197,0.871499,-0.36963,0.992448
24,0.790271,0.496995,0.136183,-0.195571,0.999945,0.485162,0.117644,-0.180555,0.999924,0.480693,0.117409,-0.181267,0.999929,0.477196,0.117407,-0.181088,0.999953,0.481228,0.116768,-0.238757,0.999942,0.474804,0.116445,-0.239487,0.999961,0.467687,0.116375,-0.239672,0.999962,0.444168,0.124258,-0.056179,0.999961,0.430271,0.123819,-0.324219,0.9999,0.484796,0.153476,-0.133664,0.99986,0.479531,0.152303,-0.215585,0.99982,0.423699,0.230439,0.156328,0.999965,0.426643,0.206421,-0.446976,0.99997,0.605929,0.255403,0.252639,0.324514,0.629682,0.224428,-0.584819,0.993554,0.760125,0.260809,0.147925,0.509324,0.786426,0.237059,-0.631114,0.986309,0.795112,0.257787,0.148889,0.511085,0.827652,0.240152,-0.737118,0.98291,0.801586,0.251864,0.065948,0.534581,0.828142,0.233316,-0.701063,0.982199,0.792221,0.255612,0.112343,0.50525,0.815622,0.23596,-0.627126,0.961989,0.404628,0.456314,0.200233,0.999968,0.374021,0.459589,-0.200216,0.999982,0.452811,0.627129,0.488134,0.195479,0.439444,0.646604,-0.195654,0.98249,0.438203,0.76838,0.756357,0.597032,0.421292,0.830574,-0.126451,0.994426,0.414664,0.79262,0.770926,0.7913,0.387335,0.864336,-0.12682,0.975137,0.536667,0.788516,0.651404,0.841393,0.541459,0.871503,-0.321377,0.992491
25,0.823199,0.503483,0.138896,-0.183924,0.999945,0.492741,0.119543,-0.173513,0.999923,0.488744,0.119406,-0.174207,0.999929,0.484924,0.119337,-0.174008,0.999953,0.489659,0.118724,-0.230651,0.999941,0.482487,0.11829,-0.231363,0.999962,0.475192,0.118085,-0.231521,0.999962,0.452089,0.126529,-0.055087,0.999961,0.439285,0.126437,-0.323422,0.9999,0.491975,0.155997,-0.127478,0.999857,0.487967,0.155547,-0.20779,0.999819,0.429414,0.230729,0.146586,0.999965,0.430354,0.208375,-0.436195,0.999971,0.611276,0.256002,0.229036,0.32849,0.63044,0.227776,-0.563782,0.993849,0.763466,0.263598,0.133272,0.508346,0.789679,0.238497,-0.609847,0.987135,0.800032,0.260867,0.13795,0.511285,0.831974,0.241894,-0.716289,0.984035,0.808542,0.253313,0.051275,0.534798,0.833921,0.234058,-0.674707,0.983367,0.798568,0.257085,0.096888,0.506356,0.821906,0.236446,-0.604638,0.964454,0.394622,0.457877,0.195054,0.999968,0.365243,0.46233,-0.194919,0.999982,0.452804,0.626457,0.450158,0.193391,0.437972,0.64545,-0.202291,0.983277,0.437788,0.768675,0.6955,0.602801,0.421297,0.830957,-0.172674,0.994718,0.414901,0.791806,0.707891,0.795412,0.387317,0.864845,-0.178759,0.976803,0.532427,0.789068,0.592516,0.847164,0.541482,0.871527,-0.355054,0.992898
26,0.856127,0.50726,0.142991,-0.135772,0.999946,0.49774,0.122889,-0.126099,0.999923,0.493372,0.122523,-0.12673,0.999931,0.489209,0.122171,-0.126525,0.999953,0.49557,0.122192,-0.185243,0.999942,0.488793,0.121552,-0.185957,0.999963,0.482249,0.121176,-0.186116,0.999963,0.456528,0.12858,-0.019769,0.999962,0.446517,0.128923,-0.290296,0.999903,0.495795,0.159743,-0.080706,0.999859,0.492621,0.158873,-0.163677,0.999825,0.431578,0.235991,0.188732,0.999965,0.435645,0.210073,-0.41437,0.999972,0.61307,0.262382,0.297428,0.330556,0.63404,0.230625,-0.536285,0.994158,0.767957,0.267581,0.230985,0.511355,0.797043,0.241665,-0.571237,0.98808,0.803799,0.262649,0.243638,0.516981,0.839088,0.242421,-0.679327,0.985275,0.8116,0.256208,0.152252,0.540268,0.841925,0.236304,-0.633622,0.984649,0.801796,0.259514,0.193436,0.512649,0.830168,0.239275,-0.564156,0.967149,0.383647,0.46117,0.197093,0.999968,0.357819,0.46588,-0.196933,0.999982,0.45288,0.62466,0.462992,0.188389,0.436234,0.645049,-0.193485,0.984283,0.437833,0.768762,0.696472,0.60246,0.42115,0.831307,-0.161453,0.995048,0.41503,0.79212,0.713109,0.795406,0.386346,0.864863,-0.164845,0.978516,0.532933,0.789073,0.614569,0.850495,0.542057,0.871549,-0.336883,0.993349
27,0.889055,0.510747,0.147072,-0.135189,0.999947,0.500514,0.127939,-0.124524,0.999924,0.496553,0.127623,-0.125146,0.999933,0.493107,0.127376,-0.124941,0.999954,0.498262,0.126916,-0.183889,0.999942,0.492775,0.126284,-0.184612,0.999964,0.487043,0.125723,-0.184773,0.999964,0.460321,0.132453,-0.016346,0.999963,0.451147,0.132942,-0.286112,0.999906,0.500052,0.163918,-0.078864,0.999861,0.497074,0.162899,-0.162028,0.99983,0.435477,0.242292,0.191264,0.999964,0.441067,0.212693,-0.406825,0.999973,0.615829,0.270347,0.298889,0.340635,0.634798,0.235011,-0.528896,0.994355,0.771586,0.272784,0.230071,0.515712,0.799017,0.242531,-0.554007,0.988757,0.804949,0.265183,0.242001,0.525105,0.842312,0.243282,-0.661613,0.986257,0.814947,0.260635,0.151133,0.548677,0.844551,0.240091,-0.615055,0.985659,0.804208,0.264162,0.192725,0.522389,0.830817,0.243019,-0.546676,0.96936,0.375152,0.465518,0.196947,0.999968,0.352327,0.471185,-0.196798,0.999983,0.453166,0.622976,0.466716,0.193089,0.436728,0.643827,-0.185204,0.985377,0.434894,0.769365,0.726495,0.611323,0.42117,0.831315,-0.139833,0.995399,0.411042,0.792333,0.74364,0.79787,0.385264,0.865159,-0.140611,0.980228,0.526498,0.78907,0.638647,0.856763,0.542064,0.870617,-0.308693,0.993823
