frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
10,0.333333,0.502743,0.240427,0.064324,0.98,0.484743,0.215427,0.064324,0.98,0.470743,0.212427,0.064324,0.98,0.456743,0.215427,0.064324,0.98,0.520743,0.215427,0.064324,0.98,0.534743,0.212427,0.064324,0.98,0.548743,0.215427,0.064324,0.98,0.437743,0.235427,0.059324,0.98,0.567743,0.235427,0.059324,0.98,0.477743,0.275427,0.064324,0.98,0.527743,0.275427,0.064324,0.98,0.392743,0.376342,0.044791,0.98,0.612743,0.376342,0.044791,0.98,0.312743,0.492256,0.077982,0.98,0.692743,0.492256,0.077982,0.98,0.282743,0.599533,0.137982,0.98,0.722743,0.599533,0.137982,0.98,0.257743,0.614533,0.142982,0.98,0.747743,0.614533,0.142982,0.98,0.287743,0.619533,0.157982,0.98,0.717743,0.619533,0.157982,0.98,0.302743,0.604533,0.147982,0.98,0.702743,0.604533,0.147982,0.98,0.422743,0.62,0.00164,0.98,0.582743,0.62,0.00164,0.98,0.422743,0.78,0.01164,0.98,0.582743,0.78,0.01164,0.98,0.422743,0.94,0.02164,0.98,0.582743,0.94,0.02164,0.98,0.402743,0.97,0.00164,0.98,0.602743,0.97,0.00164,0.98,0.422743,0.98,0.09164,0.98,0.582743,0.98,0.09164,0.98
11,0.366667,0.502981,0.244596,0.071146,0.98,0.484981,0.219596,0.071146,0.98,0.470981,0.216596,0.071146,0.98,0.456981,0.219596,0.071146,0.98,0.520981,0.219596,0.071146,0.98,0.534981,0.216596,0.071146,0.98,0.548981,0.219596,0.071146,0.98,0.437981,0.239596,0.066146,0.98,0.567981,0.239596,0.066146,0.98,0.477981,0.279596,0.071146,0.98,0.527981,0.279596,0.071146,0.98,0.392981,0.379677,0.049668,0.98,0.612981,0.379677,0.049668,0.98,0.312981,0.494758,0.081469,0.98,0.692981,0.494758,0.081469,0.98,0.282981,0.601478,0.141469,0.98,0.722981,0.601478,0.141469,0.98,0.257981,0.616478,0.146469,0.98,0.747981,0.616478,0.146469,0.98,0.287981,0.621478,0.161469,0.98,0.717981,0.621478,0.161469,0.98,0.302981,0.606478,0.151469,0.98,0.702981,0.606478,0.151469,0.98,0.422981,0.62,0.001792,0.98,0.582981,0.62,0.001792,0.98,0.422981,0.78,0.011792,0.98,0.582981,0.78,0.011792,0.98,0.422981,0.94,0.021792,0.98,0.582981,0.94,0.021792,0.98,0.402981,0.97,0.001792,0.98,0.602981,0.97,0.001792,0.98,0.422981,0.98,0.091792,0.98,0.582981,0.98,0.091792,0.98
12,0.4,0.503209,0.249115,0.078525,0.98,0.485209,0.224115,0.078525,0.98,0.471209,0.221115,0.078525,0.98,0.457209,0.224115,0.078525,0.98,0.521209,0.224115,0.078525,0.98,0.535209,0.221115,0.078525,0.98,0.549209,0.224115,0.078525,0.98,0.438209,0.244115,0.073525,0.98,0.568209,0.244115,0.073525,0.98,0.478209,0.284115,0.078525,0.98,0.528209,0.284115,0.078525,0.98,0.393209,0.383292,0.054938,0.98,0.613209,0.383292,0.054938,0.98,0.313209,0.497469,0.085234,0.98,0.693209,0.497469,0.085234,0.98,0.283209,0.603587,0.145234,0.98,0.723209,0.603587,0.145234,0.98,0.258209,0.618587,0.150234,0.98,0.748209,0.618587,0.150234,0.98,0.288209,0.623587,0.165234,0.98,0.718209,0.623587,0.165234,0.98,0.303209,0.608587,0.155234,0.98,0.703209,0.608587,0.155234,0.98,0.423209,0.62,0.001942,0.98,0.583209,0.62,0.001942,0.98,0.423209,0.78,0.011942,0.98,0.583209,0.78,0.011942,0.98,0.423209,0.94,0.021942,0.98,0.583209,0.94,0.021942,0.98,0.403209,0.97,0.001942,0.98,0.603209,0.97,0.001942,0.98,0.423209,0.98,0.091942,0.98,0.583209,0.98,0.091942,0.98
13,0.433333,0.503427,0.25397,0.08644,0.98,0.485427,0.22897,0.08644,0.98,0.471427,0.22597,0.08644,0.98,0.457427,0.22897,0.08644,0.98,0.521427,0.22897,0.08644,0.98,0.535427,0.22597,0.08644,0.98,0.549427,0.22897,0.08644,0.98,0.438427,0.24897,0.08144,0.98,0.568427,0.24897,0.08144,0.98,0.478427,0.28897,0.08644,0.98,0.528427,0.28897,0.08644,0.98,0.393427,0.387176,0.060587,0.98,0.613427,0.387176,0.060587,0.98,0.313427,0.500382,0.089264,0.98,0.693427,0.500382,0.089264,0.98,0.283427,0.605853,0.149264,0.98,0.723427,0.605853,0.149264,0.98,0.258427,0.620853,0.154264,0.98,0.748427,0.620853,0.154264,0.98,0.288427,0.625853,0.169264,0.98,0.718427,0.625853,0.169264,0.98,0.303427,0.610853,0.159264,0.98,0.703427,0.610853,0.159264,0.98,0.423427,0.62,0.002088,0.98,0.583427,0.62,0.002088,0.98,0.423427,0.78,0.012088,0.98,0.583427,0.78,0.012088,0.98,0.423427,0.94,0.022088,0.98,0.583427,0.94,0.022088,0.98,0.403427,0.97,0.002088,0.98,0.603427,0.97,0.002088,0.98,0.423427,0.98,0.092088,0.98,0.583427,0.98,0.092088,0.98
14,0.466667,0.503632,0.259149,0.094868,0.98,0.485632,0.234149,0.094868,0.98,0.471632,0.231149,0.094868,0.98,0.457632,0.234149,0.094868,0.98,0.521632,0.234149,0.094868,0.98,0.535632,0.231149,0.094868,0.98,0.549632,0.234149,0.094868,0.98,0.438632,0.254149,0.089868,0.98,0.568632,0.254149,0.089868,0.98,0.478632,0.294149,0.094868,0.98,0.528632,0.294149,0.094868,0.98,0.393632,0.391319,0.066598,0.98,0.613632,0.391319,0.066598,0.98,0.313632,0.503489,0.093549,0.98,0.693632,0.503489,0.093549,0.98,0.283632,0.608269,0.153549,0.98,0.723632,0.608269,0.153549,0.98,0.258632,0.623269,0.158549,0.98,0.748632,0.623269,0.158549,0.98,0.288632,0.628269,0.173549,0.98,0.718632,0.628269,0.173549,0.98,0.303632,0.613269,0.163549,0.98,0.703632,0.613269,0.163549,0.98,0.423632,0.62,0.00223,0.98,0.583632,0.62,0.00223,0.98,0.423632,0.78,0.01223,0.98,0.583632,0.78,0.01223,0.98,0.423632,0.94,0.02223,0.98,0.583632,0.94,0.02223,0.98,0.403632,0.97,0.00223,0.98,0.603632,0.97,0.00223,0.98,0.423632,0.98,0.09223,0.98,0.583632,0.98,0.09223,0.98
15,0.5,0.503826,0.264636,0.103786,0.98,0.485826,0.239636,0.103786,0.98,0.471826,0.236636,0.103786,0.98,0.457826,0.239636,0.103786,0.98,0.521826,0.239636,0.103786,0.98,0.535826,0.236636,0.103786,0.98,0.549826,0.239636,0.103786,0.98,0.438826,0.259636,0.098786,0.98,0.568826,0.259636,0.098786,0.98,0.478826,0.299636,0.103786,0.98,0.528826,0.299636,0.103786,0.98,0.393826,0.395709,0.072956,0.98,0.613826,0.395709,0.072956,0.98,0.313826,0.506782,0.098077,0.98,0.693826,0.506782,0.098077,0.98,0.283826,0.61083,0.158077,0.98,0.723826,0.61083,0.158077,0.98,0.258826,0.62583,0.163077,0.98,0.748826,0.62583,0.163077,0.98,0.288826,0.63083,0.178077,0.98,0.718826,0.63083,0.178077,0.98,0.303826,0.61583,0.168077,0.98,0.703826,0.61583,0.168077,0.98,0.423826,0.62,0.002368,0.98,0.583826,0.62,0.002368,0.98,0.423826,0.78,0.012368,0.98,0.583826,0.78,0.012368,0.98,0.423826,0.94,0.022368,0.98,0.583826,0.94,0.022368,0.98,0.403826,0.97,0.002368,0.98,0.603826,0.97,0.002368,0.98,0.423826,0.98,0.092368,0.98,0.583826,0.98,0.092368,0.98
16,0.533333,0.504006,0.270418,0.11317,0.98,0.486006,0.245418,0.11317,0.98,0.472006,0.242418,0.11317,0.98,0.458006,0.245418,0.11317,0.98,0.522006,0.245418,0.11317,0.98,0.536006,0.242418,0.11317,0.98,0.550006,0.245418,0.11317,0.98,0.439006,0.265418,0.10817,0.98,0.569006,0.265418,0.10817,0.98,0.479006,0.305418,0.11317,0.98,0.529006,0.305418,0.11317,0.98,0.394006,0.400334,0.079642,0.98,0.614006,0.400334,0.079642,0.98,0.314006,0.510251,0.102836,0.98,0.694006,0.510251,0.102836,0.98,0.284006,0.613528,0.162836,0.98,0.724006,0.613528,0.162836,0.98,0.259006,0.628528,0.167836,0.98,0.749006,0.628528,0.167836,0.98,0.289006,0.633528,0.182836,0.98,0.719006,0.633528,0.182836,0.98,0.304006,0.618528,0.172836,0.98,0.704006,0.618528,0.172836,0.98,0.424006,0.62,0.002502,0.98,0.584006,0.62,0.002502,0.98,0.424006,0.78,0.012502,0.98,0.584006,0.78,0.012502,0.98,0.424006,0.94,0.022502,0.98,0.584006,0.94,0.022502,0.98,0.404006,0.97,0.002502,0.98,0.604006,0.97,0.002502,0.98,0.424006,0.98,0.092502,0.98,0.584006,0.98,0.092502,0.98
17,0.566667,0.504173,0.276477,0.122994,0.98,0.486173,0.251477,0.122994,0.98,0.472173,0.248477,0.122994,0.98,0.458173,0.251477,0.122994,0.98,0.522173,0.251477,0.122994,0.98,0.536173,0.248477,0.122994,0.98,0.550173,0.251477,0.122994,0.98,0.439173,0.271477,0.117994,0.98,0.569173,0.271477,0.117994,0.98,0.479173,0.311477,0.122994,0.98,0.529173,0.311477,0.122994,0.98,0.394173,0.405181,0.086638,0.98,0.614173,0.405181,0.086638,0.98,0.314173,0.513886,0.107813,0.98,0.694173,0.513886,0.107813,0.98,0.284173,0.616356,0.167813,0.98,0.724173,0.616356,0.167813,0.98,0.259173,0.631356,0.172813,0.98,0.749173,0.631356,0.172813,0.98,0.289173,0.636356,0.187813,0.98,0.719173,0.636356,0.187813,0.98,0.304173,0.621356,0.177813,0.98,0.704173,0.621356,0.177813,0.98,0.424173,0.62,0.002632,0.98,0.584173,0.62,0.002632,0.98,0.424173,0.78,0.012632,0.98,0.584173,0.78,0.012632,0.98,0.424173,0.94,0.022632,0.98,0.584173,0.94,0.022632,0.98,0.404173,0.97,0.002632,0.98,0.604173,0.97,0.002632,0.98,0.424173,0.98,0.092632,0.98,0.584173,0.98,0.092632,0.98
18,0.6,0.504326,0.282796,0.13323,0.98,0.486326,0.257796,0.13323,0.98,0.472326,0.254796,0.13323,0.98,0.458326,0.257796,0.13323,0.98,0.522326,0.257796,0.13323,0.98,0.536326,0.254796,0.13323,0.98,0.550326,0.257796,0.13323,0.98,0.439326,0.277796,0.12823,0.98,0.569326,0.277796,0.12823,0.98,0.479326,0.317796,0.13323,0.98,0.529326,0.317796,0.13323,0.98,0.394326,0.410237,0.093925,0.98,0.614326,0.410237,0.093925,0.98,0.314326,0.517678,0.112993,0.98,0.694326,0.517678,0.112993,0.98,0.284326,0.619305,0.172993,0.98,0.724326,0.619305,0.172993,0.98,0.259326,0.634305,0.177993,0.98,0.749326,0.634305,0.177993,0.98,0.289326,0.639305,0.192993,0.98,0.719326,0.639305,0.192993,0.98,0.304326,0.624305,0.182993,0.98,0.704326,0.624305,0.182993,0.98,0.424326,0.62,0.002757,0.98,0.584326,0.62,0.002757,0.98,0.424326,0.78,0.012757,0.98,0.584326,0.78,0.012757,0.98,0.424326,0.94,0.022757,0.98,0.584326,0.94,0.022757,0.98,0.404326,0.97,0.002757,0.98,0.604326,0.97,0.002757,0.98,0.424326,0.98,0.092757,0.98,0.584326,0.98,0.092757,0.98
19,0.633333,0.504464,0.289359,0.14385,0.98,0.486464,0.264359,0.14385,0.98,0.472464,0.261359,0.14385,0.98,0.458464,0.264359,0.14385,0.98,0.522464,0.264359,0.14385,0.98,0.536464,0.261359,0.14385,0.98,0.550464,0.264359,0.14385,0.98,0.439464,0.284359,0.13885,0.98,0.569464,0.284359,0.13885,0.98,0.479464,0.324359,0.14385,0.98,0.529464,0.324359,0.14385,0.98,0.394464,0.415487,0.101483,0.98,0.614464,0.415487,0.101483,0.98,0.314464,0.521615,0.118363,0.98,0.694464,0.521615,0.118363,0.98,0.284464,0.622367,0.178363,0.98,0.724464,0.622367,0.178363,0.98,0.259464,0.637367,0.183363,0.98,0.749464,0.637367,0.183363,0.98,0.289464,0.642367,0.198363,0.98,0.719464,0.642367,0.198363,0.98,0.304464,0.627367,0.188363,0.98,0.704464,0.627367,0.188363,0.98,0.424464,0.62,0.002877,0.98,0.584464,0.62,0.002877,0.98,0.424464,0.78,0.012877,0.98,0.584464,0.78,0.012877,0.98,0.424464,0.94,0.022877,0.98,0.584464,0.94,0.022877,0.98,0.404464,0.97,0.002877,0.98,0.604464,0.97,0.002877,0.98,0.424464,0.98,0.092877,0.98,0.584464,0.98,0.092877,0.98
20,0.666667,0.504587,0.296146,0.154825,0.98,0.486587,0.271146,0.154825,0.98,0.472587,0.268146,0.154825,0.98,0.458587,0.271146,0.154825,0.98,0.522587,0.271146,0.154825,0.98,0.536587,0.268146,0.154825,0.98,0.550587,0.271146,0.154825,0.98,0.439587,0.291146,0.149825,0.98,0.569587,0.291146,0.149825,0.98,0.479587,0.331146,0.154825,0.98,0.529587,0.331146,0.154825,0.98,0.394587,0.420917,0.10929,0.98,0.614587,0.420917,0.10929,0.98,0.314587,0.525688,0.123908,0.98,0.694587,0.525688,0.123908,0.98,0.284587,0.625535,0.183908,0.98,0.724587,0.625535,0.183908,0.98,0.259587,0.640535,0.188908,0.98,0.749587,0.640535,0.188908,0.98,0.289587,0.645535,0.203908,0.98,0.719587,0.645535,0.203908,0.98,0.304587,0.630535,0.193908,0.98,0.704587,0.630535,0.193908,0.98,0.424587,0.62,0.002991,0.98,0.584587,0.62,0.002991,0.98,0.424587,0.78,0.012991,0.98,0.584587,0.78,0.012991,0.98,0.424587,0.94,0.022991,0.98,0.584587,0.94,0.022991,0.98,0.404587,0.97,0.002991,0.98,0.604587,0.97,0.002991,0.98,0.424587,0.98,0.092991,0.98,0.584587,0.98,0.092991,0.98
21,0.7,0.504695,0.303139,0.166124,0.98,0.486695,0.278139,0.166124,0.98,0.472695,0.275139,0.166124,0.98,0.458695,0.278139,0.166124,0.98,0.522695,0.278139,0.166124,0.98,0.536695,0.275139,0.166124,0.98,0.550695,0.278139,0.166124,0.98,0.439695,0.298139,0.161124,0.98,0.569695,0.298139,0.161124,0.98,0.479695,0.338139,0.166124,0.98,0.529695,0.338139,0.166124,0.98,0.394695,0.426511,0.117325,0.98,0.614695,0.426511,0.117325,0.98,0.314695,0.529884,0.129612,0.98,0.694695,0.529884,0.129612,0.98,0.284695,0.628798,0.189612,0.98,0.724695,0.628798,0.189612,0.98,0.259695,0.643798,0.194612,0.98,0.749695,0.643798,0.194612,0.98,0.289695,0.648798,0.209612,0.98,0.719695,0.648798,0.209612,0.98,0.304695,0.633798,0.199612,0.98,0.704695,0.633798,0.199612,0.98,0.424695,0.62,0.003101,0.98,0.584695,0.62,0.003101,0.98,0.424695,0.78,0.013101,0.98,0.584695,0.78,0.013101,0.98,0.424695,0.94,0.023101,0.98,0.584695,0.94,0.023101,0.98,0.404695,0.97,0.003101,0.98,0.604695,0.97,0.003101,0.98,0.424695,0.98,0.093101,0.98,0.584695,0.98,0.093101,0.98
22,0.733333,0.504787,0.310319,0.177715,0.98,0.486787,0.285319,0.177715,0.98,0.472787,0.282319,0.177715,0.98,0.458787,0.285319,0.177715,0.98,0.522787,0.285319,0.177715,0.98,0.536787,0.282319,0.177715,0.98,0.550787,0.285319,0.177715,0.98,0.439787,0.305319,0.172715,0.98,0.569787,0.305319,0.172715,0.98,0.479787,0.345319,0.177715,0.98,0.529787,0.345319,0.177715,0.98,0.394787,0.432255,0.125566,0.98,0.614787,0.432255,0.125566,0.98,0.314787,0.534191,0.13546,0.98,0.694787,0.534191,0.13546,0.98,0.284787,0.632149,0.19546,0.98,0.724787,0.632149,0.19546,0.98,0.259787,0.647149,0.20046,0.98,0.749787,0.647149,0.20046,0.98,0.289787,0.652149,0.21546,0.98,0.719787,0.652149,0.21546,0.98,0.304787,0.637149,0.20546,0.98,0.704787,0.637149,0.20546,0.98,0.424787,0.62,0.003205,0.98,0.584787,0.62,0.003205,0.98,0.424787,0.78,0.013205,0.98,0.584787,0.78,0.013205,0.98,0.424787,0.94,0.023205,0.98,0.584787,0.94,0.023205,0.98,0.404787,0.97,0.003205,0.98,0.604787,0.97,0.003205,0.98,0.424787,0.98,0.093205,0.98,0.584787,0.98,0.093205,0.98
23,0.766667,0.504863,0.317665,0.189567,0.98,0.486863,0.292665,0.189567,0.98,0.472863,0.289665,0.189567,0.98,0.458863,0.292665,0.189567,0.98,0.522863,0.292665,0.189567,0.98,0.536863,0.289665,0.189567,0.98,0.550863,0.292665,0.189567,0.98,0.439863,0.312665,0.184567,0.98,0.569863,0.312665,0.184567,0.98,0.479863,0.352665,0.189567,0.98,0.529863,0.352665,0.189567,0.98,0.394863,0.438132,0.13399,0.98,0.614863,0.438132,0.13399,0.98,0.314863,0.538599,0.141435,0.98,0.694863,0.538599,0.141435,0.98,0.284863,0.635577,0.201435,0.98,0.724863,0.635577,0.201435,0.98,0.259863,0.650577,0.206435,0.98,0.749863,0.650577,0.206435,0.98,0.289863,0.655577,0.221435,0.98,0.719863,0.655577,0.221435,0.98,0.304863,0.640577,0.211435,0.98,0.704863,0.640577,0.211435,0.98,0.424863,0.62,0.003303,0.98,0.584863,0.62,0.003303,0.98,0.424863,0.78,0.013303,0.98,0.584863,0.78,0.013303,0.98,0.424863,0.94,0.023303,0.98,0.584863,0.94,0.023303,0.98,0.404863,0.97,0.003303,0.98,0.604863,0.97,0.003303,0.98,0.424863,0.98,0.093303,0.98,0.584863,0.98,0.093303,0.98
24,0.8,0.504922,0.325156,0.201646,0.98,0.486922,0.300156,0.201646,0.98,0.472922,0.297156,0.201646,0.98,0.458922,0.300156,0.201646,0.98,0.522922,0.300156,0.201646,0.98,0.536922,0.297156,0.201646,0.98,0.550922,0.300156,0.201646,0.98,0.439922,0.320156,0.196646,0.98,0.569922,0.320156,0.196646,0.98,0.479922,0.360156,0.201646,0.98,0.529922,0.360156,0.201646,0.98,0.394922,0.444125,0.142573,0.98,0.614922,0.444125,0.142573,0.98,0.314922,0.543094,0.14752,0.98,0.694922,0.543094,0.14752,0.98,0.284922,0.639073,0.20752,0.98,0.724922,0.639073,0.20752,0.98,0.259922,0.654073,0.21252,0.98,0.749922,0.654073,0.21252,0.98,0.289922,0.659073,0.22752,0.98,0.719922,0.659073,0.22752,0.98,0.304922,0.644073,0.21752,0.98,0.704922,0.644073,0.21752,0.98,0.424922,0.62,0.003395,0.98,0.584922,0.62,0.003395,0.98,0.424922,0.78,0.013395,0.98,0.584922,0.78,0.013395,0.98,0.424922,0.94,0.023395,0.98,0.584922,0.94,0.023395,0.98,0.404922,0.97,0.003395,0.98,0.604922,0.97,0.003395,0.98,0.424922,0.98,0.093395,0.98,0.584922,0.98,0.093395,0.98
25,0.833333,0.504965,0.332773,0.213919,0.98,0.486965,0.307773,0.213919,0.98,0.472965,0.304773,0.213919,0.98,0.458965,0.307773,0.213919,0.98,0.522965,0.307773,0.213919,0.98,0.536965,0.304773,0.213919,0.98,0.550965,0.307773,0.213919,0.98,0.439965,0.327773,0.208919,0.98,0.569965,0.327773,0.208919,0.98,0.479965,0.367773,0.213919,0.98,0.529965,0.367773,0.213919,0.98,0.394965,0.450219,0.151291,0.98,0.614965,0.450219,0.151291,0.98,0.314965,0.547664,0.1537,0.98,0.694965,0.547664,0.1537,0.98,0.284965,0.642628,0.2137,0.98,0.724965,0.642628,0.2137,0.98,0.259965,0.657628,0.2187,0.98,0.749965,0.657628,0.2187,0.98,0.289965,0.662628,0.2337,0.98,0.719965,0.662628,0.2337,0.98,0.304965,0.647628,0.2237,0.98,0.704965,0.647628,0.2237,0.98,0.424965,0.62,0.003482,0.98,0.584965,0.62,0.003482,0.98,0.424965,0.78,0.013482,0.98,0.584965,0.78,0.013482,0.98,0.424965,0.94,0.023482,0.98,0.584965,0.94,0.023482,0.98,0.404965,0.97,0.003482,0.98,0.604965,0.97,0.003482,0.98,0.424965,0.98,0.093482,0.98,0.584965,0.98,0.093482,0.98
26,0.866667,0.504991,0.340494,0.226352,0.98,0.486991,0.315494,0.226352,0.98,0.472991,0.312494,0.226352,0.98,0.458991,0.315494,0.226352,0.98,0.522991,0.315494,0.226352,0.98,0.536991,0.312494,0.226352,0.98,0.550991,0.315494,0.226352,0.98,0.439991,0.335494,0.221352,0.98,0.569991,0.335494,0.221352,0.98,0.479991,0.375494,0.226352,0.98,0.529991,0.375494,0.226352,0.98,0.394991,0.456395,0.160121,0.98,0.614991,0.456395,0.160121,0.98,0.314991,0.552296,0.159957,0.98,0.694991,0.552296,0.159957,0.98,0.284991,0.64623,0.219957,0.98,0.724991,0.64623,0.219957,0.98,0.259991,0.66123,0.224957,0.98,0.749991,0.66123,0.224957,0.98,0.289991,0.66623,0.239957,0.98,0.719991,0.66623,0.239957,0.98,0.304991,0.65123,0.229957,0.98,0.704991,0.65123,0.229957,0.98,0.424991,0.62,0.003562,0.98,0.584991,0.62,0.003562,0.98,0.424991,0.78,0.013562,0.98,0.584991,0.78,0.013562,0.98,0.424991,0.94,0.023562,0.98,0.584991,0.94,0.023562,0.98,0.404991,0.97,0.003562,0.98,0.604991,0.97,0.003562,0.98,0.424991,0.98,0.093562,0.98,0.584991,0.98,0.093562,0.98
27,0.9,0.505,0.348297,0.23891,0.98,0.487,0.323297,0.23891,0.98,0.473,0.320297,0.23891,0.98,0.459,0.323297,0.23891,0.98,0.523,0.323297,0.23891,0.98,0.537,0.320297,0.23891,0.98,0.551,0.323297,0.23891,0.98,0.44,0.343297,0.23391,0.98,0.57,0.343297,0.23391,0.98,0.48,0.383297,0.23891,0.98,0.53,0.383297,0.23891,0.98,0.395,0.462637,0.169038,0.98,0.615,0.462637,0.169038,0.98,0.315,0.556978,0.166273,0.98,0.695,0.556978,0.166273,0.98,0.285,0.649872,0.226273,0.98,0.725,0.649872,0.226273,0.98,0.26,0.664872,0.231273,0.98,0.75,0.664872,0.231273,0.98,0.29,0.669872,0.246273,0.98,0.72,0.669872,0.246273,0.98,0.305,0.654872,0.236273,0.98,0.705,0.654872,0.236273,0.98,0.425,0.62,0.003635,0.98,0.585,0.62,0.003635,0.98,0.425,0.78,0.013635,0.98,0.585,0.78,0.013635,0.98,0.425,0.94,0.023635,0.98,0.585,0.94,0.023635,0.98,0.405,0.97,0.003635,0.98,0.605,0.97,0.003635,0.98,0.425,0.98,0.093635,0.98,0.585,0.98,0.093635,0.98
28,0.933333,0.504992,0.35616,0.251558,0.98,0.486992,0.33116,0.251558,0.98,0.472992,0.32816,0.251558,0.98,0.458992,0.33116,0.251558,0.98,0.522992,0.33116,0.251558,0.98,0.536992,0.32816,0.251558,0.98,0.550992,0.33116,0.251558,0.98,0.439992,0.35116,0.246558,0.98,0.569992,0.35116,0.246558,0.98,0.479992,0.39116,0.251558,0.98,0.529992,0.39116,0.251558,0.98,0.394992,0.468928,0.178017,0.98,0.614992,0.468928,0.178017,0.98,0.314992,0.561696,0.17263,0.98,0.694992,0.561696,0.17263,0.98,0.284992,0.653541,0.23263,0.98,0.724992,0.653541,0.23263,0.98,0.259992,0.668541,0.23763,0.98,0.749992,0.668541,0.23763,0.98,0.289992,0.673541,0.25263,0.98,0.719992,0.673541,0.25263,0.98,0.304992,0.658541,0.24263,0.98,0.704992,0.658541,0.24263,0.98,0.424992,0.62,0.003703,0.98,0.584992,0.62,0.003703,0.98,0.424992,0.78,0.013703,0.98,0.584992,0.78,0.013703,0.98,0.424992,0.94,0.023703,0.98,0.584992,0.94,0.023703,0.98,0.404992,0.97,0.003703,0.98,0.604992,0.97,0.003703,0.98,0.424992,0.98,0.093703,0.98,0.584992,0.98,0.093703,0.98
29,0.966667,0.504968,0.364062,0.264262,0.98,0.486968,0.339062,0.264262,0.98,0.472968,0.336062,0.264262,0.98,0.458968,0.339062,0.264262,0.98,0.522968,0.339062,0.264262,0.98,0.536968,0.336062,0.264262,0.98,0.550968,0.339062,0.264262,0.98,0.439968,0.359062,0.259262,0.98,0.569968,0.359062,0.259262,0.98,0.479968,0.399062,0.264262,0.98,0.529968,0.399062,0.264262,0.98,0.394968,0.475249,0.187033,0.98,0.614968,0.475249,0.187033,0.98,0.314968,0.566437,0.179012,0.98,0.694968,0.566437,0.179012,0.98,0.284968,0.657229,0.239012,0.98,0.724968,0.657229,0.239012,0.98,0.259968,0.672229,0.244012,0.98,0.749968,0.672229,0.244012,0.98,0.289968,0.677229,0.259012,0.98,0.719968,0.677229,0.259012,0.98,0.304968,0.662229,0.249012,0.98,0.704968,0.662229,0.249012,0.98,0.424968,0.62,0.003763,0.98,0.584968,0.62,0.003763,0.98,0.424968,0.78,0.013763,0.98,0.584968,0.78,0.013763,0.98,0.424968,0.94,0.023763,0.98,0.584968,0.94,0.023763,0.98,0.404968,0.97,0.003763,0.98,0.604968,0.97,0.003763,0.98,0.424968,0.98,0.093763,0.98,0.584968,0.98,0.093763,0.98
